geonameid,sciiname,countrycode,fclass,fcode,latitude,longitude,moddate,name,population
4360155,Lake Ford,US,P,PPL,39.52676,-79.48004,,Lake Ford,0
4357417,Harford Farms,US,P,PPL,39.40872,-76.51746,,Harford Farms,0
4355697,Friendship,US,P,PPL,39.30705,-77.1972,,Friendship,0
4357111,Gut Marsh,US,H,SWMP,39.36656,-76.05281,,Gut Marsh,0
4357286,Hampstead Post Office,US,S,PO,39.60788,-76.85276,,Hampstead Post Office,0
4363230,Mount Zion United Methodist Church,US,S,CH,39.69705,-76.68664,,Mount Zion United Methodist Church,0
4356477,Goshen Recreational Park,US,L,PRK,39.22399,-77.21748,,Goshen Recreational Park,0
4362971,Mount Harmony Estates,US,P,PPL,38.7054,-76.63163,,Mount Harmony Estates,0
4359909,Kingdom Hall of Jehovahs Witnesses,US,S,CH,39.28455,-76.66914,,Kingdom Hall of Jehovahs Witnesses,0
4362778,Moore Branch,US,H,STM,38.15484,-75.65604,,Moore Branch,0
4364786,Paddy Biddle Cove,US,H,BAY,39.54456,-75.85744,,Paddy Biddle Cove,0
4360401,Laurel Run,US,H,STM,39.62178,-75.87022,,Laurel Run,0
4361002,Lock 74,US,S,DAM,39.58814,-78.73474,,Lock 74,0
4365101,Pawpaw Hollow,US,P,PPL,38.27374,-76.65691,,Pawpaw Hollow,0
4363544,Nazareth Evangelical Lutheran Church,US,S,CH,39.28733,-76.56885,,Nazareth Evangelical Lutheran Church,0
4362565,Mills Point,US,T,CAPE,38.58484,-76.28717,,Mills Point,0
4357996,Highfields,US,P,PPL,39.50316,-77.54777,,Highfields,0
4363688,New Union United Methodist Church,US,S,CH,39.03095,-75.82188,,New Union United Methodist Church,0
4357953,Hideaway Estates,US,P,PPL,39.68371,-76.96776,,Hideaway Estates,0
4358941,Indian Run,US,H,STM,39.65427,-76.80803,,Indian Run,0
4360269,Lafayette Square Multi-Service Center,US,S,BLDG,39.299,-76.64247,,Lafayette Square Multi-Service Center,0
4358583,Houcksville,US,P,PPL,39.57121,-76.87998,,Houcksville,0
4359221,Island Creek School,US,S,SCH,38.46373,-76.55662,,Island Creek School,0
4359851,Keys Bar,US,T,BAR,38.36402,-76.83997,,Keys Bar,0
4363223,Mount Zion Cemetery,US,S,CMTY,39.54761,-76.30829,,Mount Zion Cemetery,0
4356663,Gravely Knoll School (historical),US,S,SCH,38.45957,-76.68857,,Gravely Knoll School (historical),0
4357716,Heather Ridge,US,P,PPL,39.41594,-77.01942,,Heather Ridge,0
4363016,Mount Calvert,US,P,PPL,38.78539,-76.71469,,Mount Calvert,0
4365138,Pearce Creek Disposal Area Lake,US,H,RSV,39.43178,-75.983,,Pearce Creek Disposal Area Lake,0
4356603,Grand Meadows,US,P,PPL,39.71817,-75.80022,,Grand Meadows,0
4358860,Ijamsville Cemetery,US,S,CMTY,39.36344,-77.32165,,Ijamsville Cemetery,0
4361163,Long Meadows,US,P,PPL,39.40399,-76.94026,,Long Meadows,0
4357265,Hammonds North Industrial Park,US,L,INDS,39.22622,-76.66441,,Hammonds North Industrial Park,0
4357493,Harney Venture Estates,US,P,PPL,39.70704,-77.28665,,Harney Venture Estates,0
4364398,Old Field Church,US,S,CH,38.5404,-76.76052,,Old Field Church,0
4356454,Gorman,US,P,PPL,39.29538,-79.34643,,Gorman,106
4357659,Hawthorne,US,P,PPL,39.32316,-76.43496,,Hawthorne,0
4360247,Lakewood Elementary School,US,S,SCH,39.30904,-76.58054,,Lakewood Elementary School,0
4360897,Little Ware Point Creek,US,H,INLT,37.94374,-75.82438,,Little Ware Point Creek,0
4364266,Oakleigh Pet Cemetery,US,S,CMTY,39.39094,-76.55886,,Oakleigh Pet Cemetery,0
4361829,Maryland Beach,US,P,PPL,39.14761,-76.46052,,Maryland Beach,0
4359162,Interchange 8,US,R,RDJCT,39.66843,-77.73638,,Interchange 8,0
4357444,Harkness Creek Park,US,P,PPL,38.94317,-76.5094,,Harkness Creek Park,0
4357780,Henry G Ferguson Elementary School,US,S,SCH,38.68515,-76.97771,,Henry G Ferguson Elementary School,0
4361025,Locust Branch,US,H,STM,38.86261,-76.59857,,Locust Branch,0
4357188,Hall Creek,US,H,STM,39.36622,-75.90272,,Hall Creek,0
4365208,Peppermint Hollow,US,T,VAL,39.67647,-79.39198,,Peppermint Hollow,0
4360760,Little Ark Missionary Baptist Church,US,S,CH,39.31177,-76.60108,,Little Ark Missionary Baptist Church,0
4362179,Medfield Heights Elementary School,US,S,SCH,39.34101,-76.64278,,Medfield Heights Elementary School,0
4363134,Mount Royal,US,P,PPL,39.30761,-76.6308,,Mount Royal,0
4363968,North Lynch Estates,US,P,PPL,39.50843,-77.60249,,North Lynch Estates,0
4361890,Maryvale Park,US,L,PRK,39.41232,-77.42832,,Maryvale Park,0
4361506,Maid Marion,US,P,PPL,39.02539,-76.54219,,Maid Marion,0
4360734,Lions Park,US,L,PRK,39.66898,-78.93308,,Lions Park,0
4361815,Marvin Chapel Cemetery,US,S,CMTY,39.37455,-77.2072,,Marvin Chapel Cemetery,0
4363621,New Design Acres,US,P,PPL,39.3076,-77.46026,,New Design Acres,0
4363400,Munson Heights,US,P,PPL,39.14511,-76.6883,,Munson Heights,0
4363719,Newfoundland Point,US,T,CAPE,38.32734,-75.9141,,Newfoundland Point,0
4356514,Grace Baptist Church,US,S,CH,38.63539,-75.86521,,Grace Baptist Church,0
4360812,Little Georgetown,US,P,PPL,38.44984,-75.13602,,Little Georgetown,0
4365210,Perch Creek,US,H,STM,39.56956,-75.83633,,Perch Creek,0
4357232,Hamilton Full Gospel Church,US,S,CH,39.35816,-76.5583,,Hamilton Full Gospel Church,0
4359973,Kingston Creek,US,H,STM,38.32235,-76.49079,,Kingston Creek,0
4358466,Hoop Pole Ridge,US,T,RDGE,39.49398,-79.32393,,Hoop Pole Ridge,0
4363118,Mount Prospect Cemetery,US,S,CMTY,39.39483,-77.18026,,Mount Prospect Cemetery,0
4356855,Greenbelt Lake,US,H,RSV,39.00011,-76.8997,,Greenbelt Lake,0
4359504,John Wesley Methodist Church,US,S,CH,38.36817,-75.59576,,John Wesley Methodist Church,0
4355561,Franklin Park,US,P,PPL,39.05372,-77.09581,,Franklin Park,0
4358130,Hillsdale Park and Golf Course,US,S,RECG,39.32288,-76.70386,,Hillsdale Park and Golf Course,0
4359498,John Wesley Church,US,S,CH,39.22455,-77.26248,,John Wesley Church,0
4362136,Meadow Springs,US,P,PPL,39.55289,-76.27551,,Meadow Springs,0
4360567,Letha Ponds,US,H,LK,39.1456,-76.46024,,Letha Ponds,0
4356150,Glade Run,US,H,STM,39.47509,-79.45421,,Glade Run,0
4360765,Little Bohemia Creek,US,H,STM,39.45706,-75.86299,,Little Bohemia Creek,0
4361154,Long Marsh,US,H,SWMP,38.77567,-76.54107,,Long Marsh,0
4357255,Hammond Elementary School,US,S,SCH,39.14816,-76.87867,,Hammond Elementary School,0
4361605,Mansion House Manor,US,P,PPL,39.12844,-76.53719,,Mansion House Manor,0
4360218,Lake Waterford Dam,US,S,DAM,39.11428,-76.55941,,Lake Waterford Dam,0
4362326,Middle Creek Estates,US,P,PPL,39.57788,-77.53749,,Middle Creek Estates,0
4361183,Long Point,US,T,CAPE,37.94735,-75.8216,,Long Point,0
4364365,Okahanikan Cove,US,H,BAY,38.19623,-76.06994,,Okahanikan Cove,0
4356270,Glenelg United Methodist Church,US,S,CH,39.27566,-76.99581,,Glenelg United Methodist Church,0
4359513,John Wesley United Methodist Church,US,S,CH,38.35567,-75.74632,,John Wesley United Methodist Church,0
4357789,Henson Creek,US,H,STM,38.76123,-77.00081,,Henson Creek,0
4363905,North Easton Elementary School,US,S,SCH,38.78178,-76.06883,,North Easton Elementary School,0
4356545,Grace Episcopal Church,US,S,CH,39.38288,-77.26915,,Grace Episcopal Church,0
4364051,Northern Middle School,US,S,SCH,39.6654,-77.71363,,Northern Middle School,0
4355628,Fredericktowne Village,US,P,PPLX,39.43316,-77.39471,,Fredericktowne Village,0
4355653,Fremont Acres,US,P,PPL,39.32649,-77.23582,,Fremont Acres,0
4355989,General Electric Retention Pond,US,H,RSV,39.17011,-76.80969,,General Electric Retention Pond,0
4362361,Middlemoor,US,H,SWMP,38.05933,-75.23987,,Middlemoor,0
4364744,Owl Point,US,T,CAPE,38.35734,-75.6177,,Owl Point,0
4355963,Garrison Post Office,US,S,PO,39.40622,-76.76081,,Garrison Post Office,0
4357355,Happy Valley,US,P,PPL,39.66927,-76.8122,,Happy Valley,0
4357480,Harmony Hall,US,P,PPL,39.29399,-77.22832,,Harmony Hall,0
4362137,Meadow Stream,US,P,PPL,39.69038,-76.52413,,Meadow Stream,0
4357702,Heaps Cemetery,US,S,CMTY,39.70455,-76.4708,,Heaps Cemetery,0
4360505,Lees Corner,US,P,PPL,39.15011,-77.36165,,Lees Corner,0
4360101,La Isla,US,P,PPL,39.19094,-76.88997,,La Isla,0
4359176,Interdenomination Church of God,US,S,CH,39.14372,-77.19915,,Interdenomination Church of God,0
4362692,Montebello Waste Water Lake,US,H,RSV,39.33729,-76.58447,,Montebello Waste Water Lake,0
4357587,Harwood Park United Methodist Church,US,S,CH,39.19511,-76.73858,,Harwood Park United Methodist Church,0
4355671,Friendly Farms,US,P,PPL,38.73539,-76.97609,,Friendly Farms,0
4356046,German Lutheran Cemetery,US,S,CMTY,39.34261,-76.57413,,German Lutheran Cemetery,0
4357721,Heatherwood,US,P,PPL,39.32233,-76.96914,,Heatherwood,0
4364007,North Shore,US,P,PPL,39.41399,-77.31359,,North Shore,0
"4355719,Friendship Heights Subway Station,US,S,"""",38.96094,-77.08609,,Friendship Heights Subway Station,0"
4361417,Lyons Creek,US,H,STM,38.749,-76.68608,,Lyons Creek,0
4359591,Jones Island,US,T,ISL,38.08596,-76.04188,,Jones Island,0
4355801,Fullerton,US,P,PPL,39.37177,-76.51108,,Fullerton,0
4358665,Hudsons Point,US,T,CAPE,38.5579,-76.21078,,Hudsons Point,0
4357421,Harford Glen Park,US,L,PRK,39.48622,-76.34163,,Harford Glen Park,0
4355797,Full Gospel Temple,US,S,CH,39.11844,-76.69052,,Full Gospel Temple,0
4357219,Hambleton Creek,US,H,STM,39.18261,-76.04272,,Hambleton Creek,0
4361744,Marsh Creek,US,H,STM,38.68289,-75.96244,,Marsh Creek,0
4359422,Jerrys Cove,US,H,BAY,39.10956,-76.20579,,Jerrys Cove,0
4360133,Lahaina,US,P,PPL,38.76678,-76.74275,,Lahaina,0
4356304,Glenshire Towne,US,P,PPL,39.16261,-76.82414,,Glenshire Towne,0
4356446,Goose Creek,US,H,LK,38.29401,-76.38578,,Goose Creek,0
4363215,Mount Zion Cemetery,US,S,CMTY,39.12011,-76.52163,,Mount Zion Cemetery,0
4358393,Holy Redeemer School,US,S,SCH,39.01511,-77.08387,,Holy Redeemer School,0
4361573,Manokin Bridge (historical),US,S,BDG,38.20707,-75.69382,,Manokin Bridge (historical),0
4361150,Long Hollow,US,T,VAL,39.62593,-78.29362,,Long Hollow,0
4361288,Lovejoy Estates,US,P,PPL,39.51899,-77.20193,,Lovejoy Estates,0
4357424,Harford Heritage,US,P,PPL,39.63011,-76.47608,,Harford Heritage,0
4360322,Lanham Cemetery,US,S,CMTY,38.959,-76.85831,,Lanham Cemetery,0
4356588,Grael Hill Park,US,L,PRK,39.5665,-76.16356,,Grael Hill Park,0
4364173,Oak Grove Church,US,S,CH,39.55511,-76.28857,,Oak Grove Church,0
"4364441,Old House Landing,US,S,"""",38.35429,-76.05022,,Old House Landing,0"
4363488,Narrows Park,US,P,PPL,39.66675,-78.8003,,Narrows Park,0
4363287,Mountain Lock Campground,US,S,CMP,39.38704,-77.73277,,Mountain Lock Campground,0
"4364325,Ocean Hall,US,S,"""",38.28818,-76.80136,,Ocean Hall,0"
4360945,Loch Raven Heights,US,P,PPL,39.38844,-76.56219,,Loch Raven Heights,0
4356526,Grace Cemetery,US,S,CMTY,39.13955,-76.81969,,Grace Cemetery,0
4358376,Holy Cross Roman Catholic Church,US,S,CH,39.27622,-76.61136,,Holy Cross Roman Catholic Church,0
4361050,Locust Point,US,T,CAPE,39.27566,-76.59052,,Locust Point,0
4361988,Mayfair,US,P,PPL,39.44483,-76.65164,,Mayfair,0
4360983,Lock 52,US,S,DAM,39.69398,-78.1564,,Lock 52,0
4365491,Pinemore,US,P,PPL,38.38207,-76.69413,,Pinemore,0
4356582,Graceham Moravian Church,US,S,CH,39.61538,-77.37888,,Graceham Moravian Church,0
4363982,North Point Creek,US,H,STM,39.21733,-76.44413,,North Point Creek,0
4355623,Frederick Towne Mall Shopping Center,US,S,MALL,39.42094,-77.45693,,Frederick Towne Mall Shopping Center,0
4363013,Mount Maria Church,US,S,CH,39.64815,-77.4961,,Mount Maria Church,0
4365285,Persimmon Point,US,T,CAPE,39.05289,-76.4394,,Persimmon Point,0
4362634,Mitchells Range,US,P,PPL,39.11594,-77.28137,,Mitchells Range,0
4361119,Long Branch Library,US,S,LIBR,39.00122,-77.00137,,Long Branch Library,0
4361513,Magruder Ferry (historical),US,R,RDJCT,38.64373,-76.69246,,Magruder Ferry (historical),0
4357006,Grossnickle School (historical),US,S,SCH,39.54121,-77.52888,,Grossnickle School (historical),0
4361870,Maryland Science Center and Planetarium,US,S,BLDG,39.2815,-76.61191,,Maryland Science Center and Planetarium,0
4360715,Linthicum Branch Library,US,S,LIBR,39.2015,-76.65802,,Linthicum Branch Library,0
4355605,Frederick Fairgrounds,US,L,PRK,39.41288,-77.39526,,Frederick Fairgrounds,0
4364390,Old Cromwell Cemetery,US,S,CMTY,39.18816,-76.65191,,Old Cromwell Cemetery,0
4363913,North Forestville Elementary School,US,S,SCH,38.85734,-76.87414,,North Forestville Elementary School,0
4358613,Howard County Library - Miller Branch,US,S,LIBR,39.27261,-76.83803,,Howard County Library - Miller Branch,0
4362392,Middletown Valley,US,T,VAL,39.43093,-77.54527,,Middletown Valley,0
4357926,Hicksburg School,US,S,SCH,38.55762,-75.9566,,Hicksburg School,0
"4358281,Hollofield Tower,US,S,"""",39.29511,-76.79636,,Hollofield Tower,0"
4364781,Oystershell Point,US,T,CAPE,37.93068,-75.83299,,Oystershell Point,0
4363599,Nevamar Industrial Park,US,L,INDS,39.089,-76.68997,,Nevamar Industrial Park,0
4357881,Heubeck Hall,US,S,BLDG,39.40722,-76.59167,,Heubeck Hall,0
4364389,Old Court Middle School,US,S,SCH,39.36517,-76.75667,,Old Court Middle School,0
4359334,James Pond,US,H,BAY,39.09428,-76.43579,,James Pond,0
4363008,Mount Lebanon Baptist Church,US,S,CH,39.31483,-76.64886,,Mount Lebanon Baptist Church,0
4355674,Friendly Hills,US,P,PPL,38.75623,-76.98886,,Friendly Hills,0
4363644,New Hope Church,US,S,CH,38.38956,-75.3363,,New Hope Church,0
4365160,Pemberton Historical Park,US,L,PRK,38.35012,-75.64548,,Pemberton Historical Park,0
4362574,Millwood Recreation Center,US,L,PRK,38.88289,-76.87831,,Millwood Recreation Center,0
4361613,Maple Glen School,US,S,SCH,39.09539,-76.78192,,Maple Glen School,0
4364571,Oraville,US,P,PPL,38.4179,-76.69413,,Oraville,0
4356592,Grafton Manor,US,P,PPL,39.51121,-76.94387,,Grafton Manor,0
4364424,Old House Cove,US,H,BAY,37.9754,-75.88938,,Old House Cove,0
4360902,Little Yok Number 3 Reservoir,US,H,RSV,39.4151,-79.4081,,Little Yok Number 3 Reservoir,0
4358351,Holly Gaf Acres,US,P,PPL,38.34429,-76.59551,,Holly Gaf Acres,0
4359473,Joes Ridge Creek,US,H,CHN,38.01651,-76.01882,,Joes Ridge Creek,0
4358894,Independence School (historical),US,S,SCH,39.67454,-77.83666,,Independence School (historical),0
4361759,Marshall Ditch,US,H,CNL,38.03123,-75.47076,,Marshall Ditch,0
4361866,Maryland Ponderosa,US,P,PPL,39.51566,-76.3544,,Maryland Ponderosa,0
4358942,Indian Meadows,US,P,PPL,39.69927,-76.57691,,Indian Meadows,0
4362586,Minebank Run,US,H,STM,39.42205,-76.53774,,Minebank Run,0
4357240,Hambleton Island,US,T,ISL,38.75262,-76.22967,,Hambleton Island,0
4356170,Glebe Branch,US,H,STM,38.92122,-76.54774,,Glebe Branch,0
4357064,Gum Hill,US,T,MT,39.71647,-79.43948,,Gum Hill,0
4360936,Loch Leven,US,P,PPL,39.56594,-76.17051,,Loch Leven,0
4360180,Lake Marian,US,H,RSV,39.42844,-77.32637,,Lake Marian,0
4361834,Maryland City Park,US,L,PRK,39.08483,-76.81942,,Maryland City Park,0
4359210,Island Branch,US,H,STM,39.68206,-76.48742,,Island Branch,0
4360510,Left Prong Three Forks Run,US,H,STM,39.41676,-79.18587,,Left Prong Three Forks Run,0
4363060,Mount Pilgrim Baptist Church,US,S,CH,39.16094,-76.71664,,Mount Pilgrim Baptist Church,0
4359379,Jefferson Court,US,P,PPL,39.35982,-77.53999,,Jefferson Court,0
4364617,Oriole Park at Camden Yards,US,L,PRK,39.28372,-76.62163,,Oriole Park at Camden Yards,0
4361859,Maryland Noname 3 Dam,US,S,DAM,38.67512,-75.88299,,Maryland Noname 3 Dam,0
4363922,North Fork Sand Run,US,H,STM,39.25899,-79.40949,,North Fork Sand Run,0
4358041,Highlandtown Station Baltimore Post Office,US,S,PO,39.28733,-76.54108,,Highlandtown Station Baltimore Post Office,0
4356668,Graveyard Point,US,T,CAPE,38.14318,-76.46523,,Graveyard Point,0
4362313,Michigan Park Hills,US,P,PPL,38.95539,-76.98303,,Michigan Park Hills,0
4361039,Locust Hill,US,P,PPL,39.50205,-76.5183,,Locust Hill,0
4358274,Hollinridge,US,P,PPL,39.05483,-77.21109,,Hollinridge,0
4356943,Greentree Park,US,L,PRK,39.02011,-77.13803,,Greentree Park,0
4359147,Interchange 7,US,R,RDJCT,39.24011,-76.61052,,Interchange 7,0
4361348,Luce Creek,US,P,PPL,39.0015,-76.51996,,Luce Creek,0
4363346,Muddy Cove,US,H,BAY,38.2429,-75.94466,,Muddy Cove,0
4359559,Johnsville,US,P,PPL,39.53399,-77.23082,,Johnsville,0
4360434,Laws Thorofare,US,H,CHN,38.14346,-75.92271,,Laws Thorofare,0
4356425,Goose Creek,US,H,BAY,38.0929,-75.86549,,Goose Creek,0
4358916,Indian Head,US,P,PPL,38.60012,-77.1622,,Indian Head,3844
4363696,New Windsor Presbyterian Church,US,S,CH,39.54232,-77.10776,,New Windsor Presbyterian Church,0
4356552,Grace Hampden Methodist Church,US,S,CH,39.33122,-76.6333,,Grace Hampden Methodist Church,0
4357151,Hagerstown Junior College,US,S,SCH,39.63065,-77.66777,,Hagerstown Junior College,0
4356473,Goshen Hunt Estates,US,P,PPL,39.20983,-77.17609,,Goshen Hunt Estates,0
4364633,Otter Pond,US,H,LK,38.39734,-76.07355,,Otter Pond,0
4362280,Metropolitan Church of God,US,S,CH,38.78178,-76.94358,,Metropolitan Church of God,0
"4360128,Lafayette Market,US,S,"""",39.30316,-76.63636,,Lafayette Market,0"
4356035,Geraghty Village,US,P,PPL,39.09983,-76.73441,,Geraghty Village,0
4360059,Knot Point,US,T,CAPE,38.23373,-75.2038,,Knot Point,0
4365190,Pennsylvania Avenue African Methodist Episcopal Zion Church,US,S,CH,39.29872,-76.62913,,Pennsylvania Avenue African Methodist Episcopal Zion Church,0
4361851,Maryland Manor,US,P,PPL,38.29346,-76.50245,,Maryland Manor,0
4356280,Glenmont,US,P,PPL,39.05789,-77.0497,,Glenmont,13529
4360433,Laws Gut,US,H,INLT,38.15457,-75.92743,,Laws Gut,0
4362927,Mount Calvary Star Baptist Church,US,S,CH,39.31066,-76.58274,,Mount Calvary Star Baptist Church,0
4360674,Lincoln School,US,S,SCH,38.95956,-76.82275,,Lincoln School,0
4365264,Perryville,US,P,PPL,39.56011,-76.07134,,Perryville,4361
4360141,Lake Ashburton Dam,US,S,DAM,39.32011,-76.66719,,Lake Ashburton Dam,0
4357000,Gross Creek,US,H,STM,38.87289,-76.52746,,Gross Creek,0
4357920,Hickory Run School (historical),US,S,SCH,39.58428,-75.81188,,Hickory Run School (historical),0
4356987,Griffith Park,US,L,PRK,39.22816,-77.12054,,Griffith Park,0
4359376,Jeffers Hill Elementary School,US,S,SCH,39.20538,-76.82666,,Jeffers Hill Elementary School,0
4358219,Holabird Elementary School,US,S,SCH,39.27597,-76.53863,,Holabird Elementary School,0
4358259,Holland Point,US,T,CAPE,38.09318,-75.77299,,Holland Point,0
4360196,Lake Roland Dam,US,S,DAM,39.37874,-76.64332,,Lake Roland Dam,0
4358451,Honeysuckle Cemetery,US,S,CMTY,39.39177,-76.5733,,Honeysuckle Cemetery,0
4364986,Parsonsburg,US,P,PPL,38.38762,-75.47103,,Parsonsburg,339
4365024,Patapsco State Park,US,L,PRK,39.29316,-76.78664,,Patapsco State Park,0
4355752,Frost,US,P,PPL,39.09761,-76.56913,,Frost,0
4358743,Hunting Hills,US,P,PPL,39.37538,-77.3161,,Hunting Hills,0
4361015,Lock Number 49,US,S,DAM,39.6151,-77.94833,,Lock Number 49,0
4362682,Monroe Gardens,US,P,PPL,39.15344,-76.62608,,Monroe Gardens,0
4364759,Oxon Hill,US,P,PPL,38.80345,-76.9897,,Oxon Hill,17722
4356451,Gordy Park,US,L,PRK,38.45234,-75.57881,,Gordy Park,0
4359682,Karen Knolls,US,P,PPL,38.5104,-76.77663,,Karen Knolls,0
4358771,Huntington Woods,US,P,PPL,38.99428,-76.6358,,Huntington Woods,0
4363041,Mount Olive Church,US,S,CH,38.16457,-75.62631,,Mount Olive Church,0
4360518,Lehmans Mill Historic District,US,L,PRK,39.71148,-77.6761,,Lehmans Mill Historic District,0
4359739,Shops at Kenilworth Shopping Center,US,S,MALL,39.41167,-76.61874,,Shops at Kenilworth Shopping Center,0
4362760,Montrose Chapel,US,S,CH,39.50066,-76.84414,,Montrose Chapel,0
4362133,Meadow Run Dam,US,S,DAM,39.68675,-79.10808,,Meadow Run Dam,0
4357929,Hidden Acres,US,P,PPL,39.12833,-76.23333,,Hidden Acres,0
4357670,Hawlings River Estates,US,P,PPL,39.19677,-77.04664,,Hawlings River Estates,0
4360607,Liberty Forest,US,P,PPL,39.50955,-77.26637,,Liberty Forest,0
4360747,Lisbon United Methodist Church,US,S,CH,39.33594,-77.06887,,Lisbon United Methodist Church,0
4361832,Maryland City Branch Library,US,S,LIBR,39.09761,-76.81136,,Maryland City Branch Library,0
4357053,Guilford Elementary School,US,S,SCH,39.34455,-76.61025,,Guilford Elementary School,0
4359134,Interchange 59,US,R,RDJCT,39.39371,-77.32665,,Interchange 59,0
4364750,Oxford Museum,US,S,MUS,38.68901,-76.17272,,Oxford Museum,0
4363861,North Branch Potomac State Fish Management Area,US,L,PRK,39.46537,-79.09698,,North Branch Potomac State Fish Management Area,0
4361767,Marshy Point,US,T,CAPE,39.33511,-76.3569,,Marshy Point,0
4364371,Old Baltimore,US,P,PPL,39.40594,-76.24134,,Old Baltimore,0
4355824,Furman L Templeton Elementary School,US,S,SCH,39.29984,-76.63001,,Furman L Templeton Elementary School,0
4361430,Mac Kinnis Airport,US,S,AIRP,38.28873,-75.73937,,Mac Kinnis Airport,0
4361828,Maryland Airport,US,S,AIRP,38.6033,-77.07506,,Maryland Airport,0
4365045,Patterson Park Baptist Church,US,S,CH,39.28622,-76.57274,,Patterson Park Baptist Church,0
4359890,Kindy Hook,US,P,PPL,38.52929,-76.84164,,Kindy Hook,0
4362742,Montgomery United Methodist Church,US,S,CH,39.31872,-77.19859,,Montgomery United Methodist Church,0
4361185,Long Point,US,T,CAPE,38.10679,-76.01716,,Long Point,0
4363018,Mount Moriah Cemetery,US,S,CMTY,39.35371,-77.69055,,Mount Moriah Cemetery,0
4357916,Hickory Ridge,US,P,PPL,39.26872,-77.17998,,Hickory Ridge,0
4358331,Hollylake Estates,US,P,PPL,38.42789,-75.56131,,Hollylake Estates,0
4355766,Frostburg Public Library,US,S,LIBR,39.65648,-78.92613,,Frostburg Public Library,0
4355798,Full Mill Branch,US,H,STM,38.65206,-76.68969,,Full Mill Branch,0
4364753,Oxford United Methodist Church,US,S,CH,38.68928,-76.17356,,Oxford United Methodist Church,0
4359961,Kingsbrook,US,P,PPL,39.37982,-77.4286,,Kingsbrook,0
4357174,Halfe Point,US,T,CAPE,38.4454,-75.83382,,Halfe Point,0
4362615,Mistwood,US,P,PPL,39.05844,-76.69302,,Mistwood,0
4357431,Harford Mall Shopping Center,US,S,MALL,39.52566,-76.35802,,Harford Mall Shopping Center,0
